﻿1711SWRBKS-15, Spiral Wrapping Band  Length  10M Range 12-35mm, KS-15, KS-15, 8
﻿1102MC1SBL181001R8410, A16-30-10 110VAC Contactor 3P 16Amp (AC-3) 7.5kW , A16-30-10, 1SBL181001R8410, 8
﻿2791DSPLAYE5CC-QS2ASM-880, DIGITAL Temperature Controller 100-240vac50/60HZ, E5CC-QS2ASM-880, E5CC-QS2ASM-880, 8
﻿1032MCB24660, MCBC60N 2P - 16 Amp Breaking Capacity 6 kA, C60N2PD16, 24660, 8
﻿2881GLRLYRL301024, Glass Relay Round 11Pins 10 A Coil 24 VDC DPDT, RL301024, RL301024, 8
﻿1031MMCLC1K09008B7, Contactor2NO+2NC 9 A4P24 V ac, LC1K09008B7, LC1K09008B7, 8
﻿1011DSTBOXKV0124, 417 x 263 x 117 mm D.B. For Modular Machines, KV0124, KV0124, 8
﻿2801TOLRBMY905EP, Thermal Overload Relay 2.2~3.4 A 690 VAC, FT-15E, BMY905EP, 8
﻿3311GIVEAWExecutive-Diary, Executive-Diary  S A Hamid &amp; CO 2015, E.D 2015, Executive-Diary, 8
﻿1581MCCBEA53C-3P040, MCCB3P 40Ampere Breaking Capacity 2.5 KA, EA53C, EA53C-3P040, 8
﻿1001IRE272260-0014, Incremental Rotary Encoder Dia 58mm 1000 PPR, TVI58N-01NK0R6TN-01000, 272260-0014, 8
﻿1103MC1SBL181001R8301, A16-30-01 48V 50Hz / 48V 60Hz, A16-30-01, 1SBL181001R8301, 8
﻿1011DSTBOXMi0801, 600 x 600 x 170 mm Combinable Empty Box, Mi0801, Mi0801, 8
﻿1042MCDIL00MC/11, 24V DC Contactor 20Amp 4kw 2NO+2NC, DIL00MC/11(24VDC), DIL00MC/11, 8
﻿1033MCBA9F44132, MCB - IC60N -1P 32Amp Breaking Capacity 10kA - A  , IC60N1PC32, A9F44132, 8
﻿1081UVMPCB3RV1902-1AP0, Under Voltage Release For MPCB  230 ~ 240 VAC, 3RV1902-1AP0, 3RV1902-1AP0, 8
﻿1032PILZB5CV013, XB5 Series Pilot Light 22mm Cutout White, ZB5CV013, ZB5CV013, 8
﻿2753AMCGCTSD-QR12, Aux. Contact For Magnetic Contactor - 1 NO, SD-QR12, SD-QR12, 8
﻿3351CAMSWHP0160011R001, Man-Auto Switch 20 A  4 Pole 3 Position, P0160011R001, P0160011R001, 8
﻿2751MCSN38-220VAC, 220 VAC Contactor 3P 40Amp(AC-3) -2NO+2NC, S-N38, SN38-220VAC, 8
﻿1001CONNTR209344, M12 Male Cable Connector  4 Pins  Straight, V1SD-G-ABG-PG9, 209344, 8
﻿2183CFUSEJ078047, Cylindrical HRC Fuse Size 14 X 51  25 A 660 V , J078047, J078047, 8
﻿1032AUXMCB26927, Auxiliary Contact For MCB - Aux SD Alarm Switch, 26927, 26927, 8
﻿2833TB3010217, UKH 240 High-cuTerminal Block 240 mm² Screw Grey, UKH 240, 3010217, 8
﻿1032ETOLRLRD1321, Thermal Over Load Relay - Setting Range12-18 Amp, LRD1321, LRD1321, 8
﻿1581TOLRTR-0N/3-22, Thermal Overload Relay1.4 - 2.2A 600V 1NO + 1NC, TR-0N/3, TR-0N/3-22, 8
﻿1013EXFRAMMiZR4, 600 x 300 x 85 mm Extension Frame-Enclosure Size 4, Mi ZR 4, MiZR4, 8
﻿3112CFUSEGB13539, Cylindrical HRC Fuse Size 10 X 38  20 A 500 V , R015, GB13539, 8
﻿5222PBUTONK25-24R-220VAC, 25 mm-Illuminated Push Button Switch220 VAC Red, K25-24R-220VAC, K25-24R-220VAC, 8
﻿1671DSPLAYFQ0207-400/5A-800A, Analogue Ampere Meter  96 x 96 mm  AC 400/5A, FQ0207-400/5A-800A, FQ0207-400/5A-800A, 8
﻿2801PESWEE8123-821, Photoelectric Switch 3Ampere  210 - 250 VAC, EE8123-821, EE8123-821, 8
﻿1791TOLRMT32/3K27, Thermal Overload Relay22 - 32A 690 V 1NO + 1NC, MT-32/3K, MT32/3K27, 8
﻿1001IRE186626-0002, Incremental Rotary Encoder ɸ40mm 200PPRPushpull, TVI40N-09TK0T6TN-00200, 186626-0002, 8
﻿1041PLCCPU256275, Control Relay 12DI(4AI)  8DO(TR)  1AO 24 V DC , EASY822-DC-TC, 256275, 8
﻿1582TOLRTK5-1N-22, Thermal Overload Relay1.4-2.2A 600V 1NO + 1NC, TK-5-1N, TK5-1N-22, 8
﻿1001CIPS226330, 2wireNO/NCProg.ɸ12mmSn4mm Connector M124P27-32V, NCB4-12GM60-B3-V1, 226330, 8
﻿1102MC1SBL277001R1100, 24~60 VDC Contactor 32Amp 15kW(AC-3), AF30-30-00-11, 1SBL277001R1100, 8
﻿1032ETOLRLRD21, Thermal Over Load Relay - Setting Range 12 ~ 18 A, LRD21, LRD21, 8
﻿2981MCCBS160SCF4P032, 4PMCCB 525 VAC32 A 25 KA at 400/415 VAC, S160-SCF, S160SCF4P032, 8
﻿1102ELCBF204A-40/003, F204 A-40/003 Residual Current Circuit Breaker, F204 A-40/003, F204A-40/003, 8
﻿5222PILK22/K25/K30-R, Indication Lamps ball head 22mm Red, K22/K25/K30, K22/K25/K30-R, 8
﻿1071REDMODSLR02, Redundancy Module  30 Ampere - Screw Terminal, SLR02, SLR02, 8
﻿1032MCB24447, MCB - C60N - 2P 6Amp Breaking Capacity 10kA - AC, C60N2PC6, 24447, 8
﻿1791TOLRMT-32/3H15, Thermal Overload Relay12 - 18A 690 V, MT32/3H, MT-32/3H15, 8
﻿1081PLCMOD6ES7332-5HB01-0AB0, SM 332 Analog Output Module 2 AO 12 bit 24 VDC, 6ES7332-5HB01-0AB0, 6ES7332-5HB01-0AB0, 8
﻿1142GLRLYAPR-3(AC-415V), Phase Reversal  Relay 8 Pin 10A 415 VAC 50/60Hz., APR-3, APR-3(AC-415V), 8
﻿1041TOLR278439, Thermal Overload Relay 4 - 6 A 690 V 1NO + 1NC, ZB12-6, 278439, 8
﻿1671DSPLAY022021259003, Analogue Ampere Meter 72 x 72 mm AC 40A, FQ0307-40A, 022021259003, 8
﻿1032MCLC1D12ED, Contactor 48 VDC 5.5KW/400V12A(AC-3)3P1NO+1NC, LC1D12, LC1D12ED, 8
﻿1032MCBA9F74463, MCB IC60N 63A 4P Breaking Capacity 10kA-AC Type, IC60N4PC63, A9F74463, 8
﻿3061OFITEMPlasticFile, Plastic File , Plastic File, PlasticFile, 8
﻿1761CLPMTRCM-3289, AC CLAMP METER 42.00 to 1000 A 3 ranges , CM3289, CM-3289, 8
﻿2791GLRLYG2R-1-24VDC, PCB Relay  5 Pin  10 A  Coil 24 VDC  SPDT, G2R-1-24VDC, G2R-1-24VDC, 8
﻿1031SSHXB5AD21, XB5 - Selector Switch 1.2Amp 600V AC - Stay Put, XB5AD21, XB5AD21, 8
﻿1032ENGANYM6200A0A0B0A0B0R, ION6200-Multi Meter-Basic Reading 4 Digit  RS485, ION6200, M6200A0A0B0A0B0R, 8
﻿1281ACCPSW200666, EV2 Unloading Valve For MDR 2  Screw Connection, EV 2 - MDR2, 200666, 8
﻿1973LMTSWH93198701, Limit Switch Roller Plunger Snap Action1NO+1NC, 93198701, 93198701, 8
﻿4041ACCTBBT/3, KD3  End Stopper  Thickness 8 mm  PA 66 Black, BT/3, BT/3, 8
﻿1071SMPSQS20241, Switch Power Supply 24-28VDC 20A - Spring Terminal, QS20.241, QS20241, 8
﻿1001REFLET113950, Reflectors for Photo Electric Sensors-Rectangular	, REF-VR10, 113950, 8
﻿2791ELCHOLPS-4S, Electrode Holder 4 Electrodes PBT, PS-4S, PS-4S, 8
﻿1083FUSE3NA2140, HRC Fuse 200 Ampere 120KA/ 500 VAC 42 X 135 mm, 3NA2140, 3NA2140, 8
﻿1041LIGBLKM22-LEDC-G, LED Element  GREEN12 ~ 30 V AC/DC  Base Fixing, M22-LEDC-G, M22-LEDC-G, 8
﻿1061SURGPR471512, DS14-230/G 4poles Surg Protectecor Type 2+340kA, DS14-230/G, 471512, 8
﻿1041INRLYXRU1D24UG, Relay SPDT 6A 24VAC/DC Coil Screw DIN Mount, XRU1D24UG, XRU1D24UG, 8
﻿1043MPCB072737, MPCB 2.5 - 4Ampere lcu 150KA - Rotary Type, PKZM0-4, 072737, 8
﻿1082MPCB3VU1600-1MQ00, MPCB28-40 Ampere(Icu/Ics) 35/17 kA - Button Type, 3VU1600-1MQ00, 3VU1600-1MQ00, 8
﻿1622MICSWHBZ-2RD-A2, SWITCH SNAP ACTION SPDT 15A 125V, BZ-2RD-A2, BZ-2RD-A2, 8
﻿3114PANELAMS-504, Distribution Box Lock Metal Type With Key	, MS-504, MS-504, 8
﻿2891DSPLAYST96-500VAC, Analogue Volt Meter  96 x 96 mm  500 V AC, ST-96-500VAC, ST96-500VAC, 8
﻿1041MC277018, 24 VDC Contactor 3P 18Amp (AC-3) 7.5kW - 1NO, DILM17-10(RDC24), 277018, 8
﻿1032LMTSWHXCKN2106P20, XCKN - tige souple à ressort - 1NC+1NO - brusque -, XCKN2106P20, XCKN2106P20, 8
﻿1121LMTSWH440k-T11368, Safety Switch  Thermoplastic -2NC+1NO Fully Flex, 440k-T11368, 440k-T11368, 8
﻿1102MCBS252-C50, MCB - 2P  50 Amp  Breaking Capacity 10 kA - AC, S252-C50, S252-C50, 8
﻿2383CABLEMSDL0-A-UFD10, Male/Female Connector CableM12 5Pin1Meter Cable, MSDL0-A-UFD1.0, MSDL0-A-UFD10, 8
﻿1081PLCMOD6ES7322-5HF00-0AB0, SM 322 Digital Output Module  8 DO(R)  24 V DC, 6ES7322-5HF00-0AB0, 6ES7322-5HF00-0AB0, 8
﻿1082AMCGCT277952, Aux. Contact for Magnetic Contactor - 4 NC, DILM150-XHI04, 277952, 8
﻿2971CAMSWHT20-T731, Changeover Switch 20 A  4Pole 4 Position Black, T20-T731, T20-T731, 8
﻿1213LMTSWHER800020, E10000AM 1NO+1NC Snap Action Steel Pin Plunger, E100-00-AM, ER800020, 8
﻿2793GLRLYMK3ZPN, Glass Relay  11 Pin  10A  Coil 24 V DC  3PDT	, MK3ZPN	, MK3ZPN, 8
﻿1001CIPS106335, NAMUR NC ɸ  5mm Sn 0.8mm Cable PVC 5M 2P 5-25V, NJ08-5GM-N-5M, 106335, 8
﻿1791TOLRMT-32/3H-5, Thermal Overload Relay 4-6A 690 V 1NO + 1NC, MT32/3H, MT-32/3H-5, 8
﻿1042MC276834, 24 VAC Contactor 3P 12Amp (AC-3) 5.5kW - 1NO, DILM12-10(24V50/60HZ), 276834, 8
﻿1032MCLP1D65008JD, 12 VDC Contactor 4P 80 Amp (AC-3) 34 kW, LP1D65008JD, LP1D65008JD, 8
﻿2702MICSWHZ15G1305, SNAP ACTION; with lever; SPDT; 20A/250VAC; ON-(ON), Z15-G1305, Z15G1305, 8
﻿1082MC3RT1526-1BA40, Magnetic contactor 12V DC coil 2NO/2NC , 3RT1526-1BA40, 3RT1526-1BA40, 8
﻿1031MCCBEZC100F3050, MCCB  250 VDC550 VAC 50 A 10kA at 415 VAC 3P, EZC100F, EZC100F3050, 8
﻿1043MC277296, 24 VAC Contactor 3P 32 Amp  (AC-3) 15 kW - 1NC, DILM32-01(24V50/60HZ), 277296, 8
﻿1034MCB24339, MCB - C60N - 2P 25Amp Breaking Capacity 10kA - AC, C60N2PC25, 24339, 8
﻿1033APUSHBZB6E2B, 16mm single contact block faston connector, ZB6E2B, ZB6E2B, 8
﻿1081MMC3RH1131-1AN20, Contactor Relay  3NO + 1NC  6Ampere  220 VAC, 3RH1131-1AN20, 3RH1131-1AN20, 8
﻿4041TBTE6/D-TE, Earth Terminal Block 6mm Screw Connection Y/G, TE6/D-TE, TE6/D-TE, 8
﻿1021EMPENC6409901, Portable solid Ruber empty enclosure 323x95x72mm, 6409901, 6409901, 8
﻿1031MPCBGV2ME056, MPCB 0.63...1 Ampere  Icu 100 kA - Button Type   , GV2ME056, GV2ME056, 8
﻿1082AMCGCT3RH1911-1HA13, Aux. Contact for Magnetic Contactor - 1 NO + 3 NC, 3RH19111HA13, 3RH1911-1HA13, 8
﻿2722TBWK4/U, Terminal Block 4 mm Screw Terminal  Grey, WK4/U, WK4/U, 8
﻿1032LMTSWHXCKT110H29, XCKT110 LIMIT SWITCH  10AMP E20000AM, XCKT110, XCKT110H29, 8
﻿1032AXMPCBGVAD0110, TeSys GV2  GV3 - Auxiliary Contact - 1 NO + 1 NC , GVAD0110, GVAD0110, 8
﻿1041MCB278728, FAZ-B MCB - 2 P 6 Amp Breaking Capacity 15kA - AC, FAZ-B6/2, 278728, 8
﻿3061OFITEMSoap, soap, Soap, Soap, 8
﻿1583MCSC-05-G-24VDC, 24 VDC Contactor 3P 22Amp(AC-3) 11 kW - 1NO+1NC, SC-05-G-24VDC, SC-05-G-24VDC, 8
﻿5222LMTSWHKL-MAL-2, Limit Switch Roller Plunger - 1NC+1NOSnap Action, KL-MAL-2, KL-MAL-2, 8
﻿1561DSPLAYDE-62, Digital Temp-Controller0 - 399 C220VRelay+SSR, DE-62, DE-62, 8
﻿2792RLBASEPTF08A, Relay Socket LY2 Flat  8 Pin  10 Amp  250 V AC, PTF08A, PTF08A, 8
﻿1183CIPSBES516-300-S135, PNP Barrel Inductive Prox Sensor 200mA 10-30 VDC, BES516-300-S135, BES516-300-S135, 8
﻿1032LMTSWHZCKJ121, Limit Switch Body  1NC+1NO - Snap Action, ZCKJ121, ZCKJ121, 8
﻿2792GLRLYMK2P, Omron Relay  8 Pin  10 A  Coil 220 V AC  DPDT, MK2P-I-220VAC, MK2P, 8
﻿8061TRSDUEFPVX-V1-P2-O3-AC240V, 3 Voltage Transducer0~150 V 50HZ4~20 mADC AC240V, FPVX, FPVX-V1-P2-O3-AC240V, 8
﻿1041PLCCPU232186, I/O expansion  2 DO (Relay)  24 V DC  easyLink, EASY202-RE, 232186, 8
﻿1011ACHENMIZS60, Accessories of Hensel - For Mi Box sizs 4 and 8, MIZS60, MIZS60, 8
﻿5293CIPSEGT12X04UP024, Cyl Ind SensorNO/NC12 mmSn 4mmPNP30 VDC, EGT12X04UP024, EGT12X04UP024, 7
﻿1034FISOVBFXGE1, Main switch3P10~32 Asurface mount, VBFXGE1, VBFXGE1, 7
﻿7983CFUSE500580732, Cylindrical HRC Fuse Size 14 X 51  32 A 500 V , 5005807.32, 500580732, 7
﻿1011EXFRAMMiZR8, 600 x 600 x 85 mm Extension Frame-Enclosure Size 8, MiZR8, MiZR8, 7
﻿1042MC276845, 24 VDC Contactor 3P 12Amp (AC-3) 5.5kW - 1NO, DILM12-10(24VDC), 276845, 7
﻿1071SMPSPIC480241C, Switch Power Supply 24-28 VDC 5 A - Screw Terminal, PIC480.241, PIC480241C, 7
﻿1791MCCBABN203C3P150, MCCB3P 150 Ampere Breaking Capacity - 18KA, ABN203C-3P150A, ABN203C3P150, 7
﻿1033AXMPCBGV2AD0110, MPCBAuxiliary Contact - 1 NO + 1 NC, GV2AD0110, GV2AD0110, 7
﻿1032PBUTONZB6AE3, 16 mm illum-Pushbutton head Spring ReturnGreen, ZB6AE3, ZB6AE3, 7
﻿1031MC33894, 3PContactor 40 A Coil 440 VAC18.5 KW1NO+1NC, LC1E40R5, 33894, 7
﻿2801MSSWITAZC11113Y, Magnetic Safe Guard Switch1NC 5 A250 VACYellow, AZC11113Y, AZC11113Y, 7
﻿1032APUSHBZB6ZB45B, Light Block 1NO 1NC LED Red 12 → 24 V, ZB6ZB45B, ZB6ZB45B, 7
﻿1033APUSHBZB6EB6B, 16mm light BlockIntegral LED 12-24 AC/DC Blue, ZB6EB6B, ZB6EB6B, 7
﻿3221TB285-1185, Terminal Block Din Rail 353 Amp185mm Gray, 285-1185, 285-1185, 7
﻿2831ACCTB3003020, Terminal Block End Cover42.5 x 1.8 x 39.5mm Gray, D-UK-4/10, 3003020, 7
﻿1083MC3RT1044-1AP04, Contactor  230 VAC  30 KW/400V 65A(AC-3) 3P, 3RT1044-1AP04, 3RT1044-1AP04, 7
﻿3552APUSHBLPXC10, Single contact Block Ø22MM  1NO  Green , LPXC10, LPXC10, 7
﻿1032MMCCAD326F7, 110 VAC Auxiliary Contactor 10A 3NO + 2NC, CAD326F7, CAD326F7, 7
﻿1011DSTBOXKV0136, 36 Module 3*12*18, KV0136, KV0136, 7
﻿6931THRCPLK16WT-48, 48&quot; BASO HUSKY COAXIAL THERMOCOUPLE 20-30 MV, K16WT-48, K16WT-48, 7
﻿1032MCB24342, MCB - C60N - 2P 50Amp Breaking Capacity 10kA - AC, C60N2PC50, 24342, 7
﻿1032MCB24407, MCB - C60N - 1P 40Amp Breaking Capacity 10kA - AC, C60N1PC40, 24407, 7
﻿1042MC276414, 24VDC Contactor relay 2N/O+2N/C DC current 16A , DILA-22(24VDC), 276414, 7
﻿1041PBUTONM22-DL-R-X0, 22 mm  illum Flush Pushbutton Spring Return - Red, M22-DL-R-X0, M22-DL-R-X0, 7
﻿1001CIPS124313, Ind  AC NO ɸ18mm Sn 8mm Cable PVC 2M 2P 20-253V, NBN8-18GM60-WS, 124313, 7
﻿1032PBUTONXB5AS142, Red Ø40 Emergency key switching off Ø22 , XB5AS142, XB5AS142, 7
﻿1001CDMPES084946, Photo ElectricD.MɸM12Sn 200mm1PNPLigh/Dark ON, GLV12-8-200/37/40b/92, 084946, 7
﻿1032MMCLC1K0610M7, Mini Contactor -220 VAC6 A1NO3 kW, LC1K0610M7, LC1K0610M7, 7
﻿1082AMCGCT3TH4244-0BM4, Auxiliary Contactor10A 4 NO+4 NC - Coil 230 V, 3TH4244-0BM4-220, 3TH4244-0BM4, 7
﻿3321CTCT143-30/5, Current Transformer  30/5  Ampere  Class 1, CT143, CT143-30/5, 7
﻿1171DSPLAYTZ4M14R, TZ4M-Temp-Controller 4 Digit100~240VRelay Output, TZ4M-14R, TZ4M14R, 7
﻿1081TOLR3UA5000-0J, Motor Starter Overload Relays 0.63 - 1A 1NO+1NC, 3UA5000-0J, 3UA5000-0J, 7
﻿1641PILAPN126-G, 30MM Series Pilot Lights Round AC200/220V, APN126-G, APN126-G, 7
﻿1792TOLRGTH4034, Thermal Overload Relay 28-40 A 690 V 1NO + 1NC, GTH-40/3, GTH4034, 7
﻿1011JBKD5100, 125 X 167 X 82mm Cable junction Boxes - Ex Type, KD5100, KD5100, 7
﻿1272MICSWHZ-15GL-B, Micro SwitchLeaf Spring - 1NC+1NOSnap Action, Z-15GL-B, Z-15GL-B, 7
﻿2431DSPLAYPD5706RA10, PD570-Temp Controller100~240VACRS48548x48, PD570-6RA-10, PD5706RA10, 7
﻿1042CSWITC043619, Main switch 3P 20Amp 5.5kW Handle Red Yellow , T0-2-1/V/SVB, 043619, 7
﻿1083MC3RT1035-1AB00, Contactor  24 VAC  18.5KW/400V 40A(AC-3) 3P, 3RT1035-1AB00, 3RT1035-1AB00, 7
﻿1102MCBSH201-C32, MCB - 1P 32 Amp  Breaking Capacity 6 kA - AC, SH201-C32, SH201-C32, 7
﻿1571CDMPESCDM-2MX-MR-1, Dia 18mm Cyl. D. Mode Photo Sensor - Cable Type, CDM-2MX-MR-1, CDM-2MX-MR-1, 7
﻿6351DSPLAYBEVAV-9630A, Analogue Ampere Meter  96 x 96mm  Range 30 A 	, BEVAV-96, BEVAV-9630A, 7
﻿2702MICSWHZ-15GL-B, SWITCH SNAP ACTION SPDT 15A 125V, Z-15GL-B, Z-15GL-B, 7
﻿2792DSPLAYH7ET-NV, Self Power time counter 7 digits4.5-30Vdc Flush, H7ETNV, H7ET-NV, 7
﻿1032MMCLP2K0610BD, Contactor 3P 6 A 2.2 kW 24 V DC 1 NO, LP2K0610BD, LP2K0610BD, 7
﻿1031MCBA9N61530, MCB C60H - DC - 2P 15Amp Breaking Capacity 5kA, C60H-DC, A9N61530, 7
﻿1031UTMCCBLV429410, UVR Trip Release For MCCB NSX100-630  24V DC, LV429410-MN-24VDC, LV429410, 7
﻿1032TIMERRE7PP13BU, Single Time Delay Relay 0.05 s - 300 h 2NO+2NC, RE7PP13BU, RE7PP13BU, 7
﻿1581PBUTONAR30FOR10B,  AR30 - 30 mm Push Button 200 ~ 220 V AC - Black, AR30 FOR-10B, AR30FOR10B, 7
﻿2792GLRLYLY2N-24VDC, Miniature Relay Flat 8Pin 8A Coil  24VDC DPDT, LY2N-24VDC, LY2N-24VDC, 7
﻿1001RDMPES183068, D.M Photo Electric Sn1200mm1 Relay Light ON, RLK31-8-1200-RT/31/115, 183068, 7
﻿1041AMCGCT437567, 230 A Aux Contact for Magnetic Contactor - 4NO , DILR40, 437567, 7
﻿2801TOLRBMY927EP, Thermal Overload Relay 9 ~ 13 Amp 690 VAC, FT-15E, BMY927EP, 7
﻿1652TIMERTY4-24VAC, Analogue Miniature on-delay0.1s-10m24 VAC/240VAC, TY4, TY4-24VAC, 7
﻿2792SSRG3PA-220B-VD, Solid State Relay20 Amp  24-240 VAC  5-24 V DC, G3PA-220B-VD, G3PA-220B-VD, 7
﻿3021TB1010200000, Earth Terminal Block 6mm Screw Connection  Y/G, WPE 6, 1010200000, 7
﻿7052CIPSIX010802, Cyl Ind Sensor NOɸ 8mm Sn 1.5mmNPN10-35 VDC, IX010802, IX010802, 7
﻿1791TOLRMT-32/3H21, Thermal Overload Relay1.6-2.5A 690 V, MT-32/3H, MT-32/3H21, 7
﻿1032CDMPESXUJM060319, Photo-electric sensor - XUX - multi - Sn 0..40m - , XUX0ARCTT16, XUJM060319, 7
﻿2301TBAVK50, Terminal Block  50 mm  Screw Connection  Grey, 304330, AVK50, 7
﻿1011JBKF2500G, 255 x 205 x 112 mm Cable Junction Box - IP 66/67, KF2500G, KF2500G, 7
﻿1553INRLY385100240060, 24 VDC Relay Module1NO+1NC6 ADin Rail Mount, 38.51.0.024.0060, 385100240060, 7
﻿3111PANELAMS-480, MS480 Handel Lock With Key (5 inch), MS-480, MS-480, 7
﻿2981MCCBXS125NJ3P063, MCCB3P 63Ampere Breaking Capacity - 25KA, XS125NJ, XS125NJ3P063, 7
﻿1602MCB433787, MC113E MCB -1P 13 Amp Breaking Capacity 6kA - AC, MC113E-C13, 433787, 7
﻿1033LISWHEZCKJ1H29, Limit Switch Body 2 Pole Snap Action 1NC + 1NO, ZCKJ1H29, ZCKJ1H29, 7
﻿1042PBUTON284814, 22 mm Twin Head Flush Push Button - Red / Green	, M22-DDLF-GR-X1/X0, 284814, 7
﻿1791MCMC40A/4220VAC, 220 VAC Contactor 4P 40 Amp(AC-3) 42kW - 4NO, MC-40A/4, MC40A/4220VAC, 7
﻿1042AMCGCT22DILEM, Contact Block 2NO/2NC 10 A 690 V 4 Pole, 22DILEM, 22DILEM, 7
﻿1071SMPSML15051, Switch Power Supply 5 - 5.5V DC 3A- Screw Terminal, ML15.051, ML15051, 7
﻿3061ERTLNKEL-08, Earth Links  08 Pole  Material Brass. Blue, EL-08, EL-08, 7
﻿6772CDMPESCY21P, Cylindrical Photoelectric Sensor, CY-21-P, CY21P, 7
﻿1031ENGANYM6200A0A0B0A0A0N, ION6200-Multi Meter-Basic Reading 4 Digit  RS485, ION6200, M6200A0A0B0A0A0N, 7
﻿2793GLRLYG2R-2, PCB Relay  8 Pin  5 A  Coil 24 VDC  SPDT, G2R-2, G2R-2, 7
﻿1083FUSE3NA2240, LV HRC FUSE LINK GL/GGSIZE 2  200 A  500 VAC, 3NA2240, 3NA2240, 7
﻿1011ACHENMiKL12, Hinged Flap 112 x 249 x 20 mm Modules 12, MiKL12, MiKL12, 7
﻿2702MICSWHZ15-G1703, Microswitch15A/250VAC SPDT with lever, Z15G1703, Z15-G1703, 7
﻿1031PBUTONXB4BW31B5, 22mm illum Pushbutton 24VAC/VAC 1NO+1NC - White, XB4BW31B5, XB4BW31B5, 7
﻿3361MCRELYE448N-30-30-A, Under Over Voltage Relay 0.5 - 30s  380 - 415 V, E 448 N-30-30-A, E448N-30-30-A, 7
﻿3061CONTSTET-720, Phase TesterVoltage Test Range 100~500 VAC, Phase Tester, ET-720, 7
﻿1001RRRPES116663, Retroreflective P.ESn 5.6m1Push Pull Light/D ON, RL28-54-G/76a/110/115, 116663, 7
﻿1922GLRLYBTA1-3C-J, Glass Relay Round 11Pin 10 A Coil 110 VAC 3PDT, BTA1-3C-J, BTA1-3C-J, 7
﻿1032LMTSWHXYCH13250, Emergency Stop Rope Pull Roller Plunger Actuator , XY2CH13250, XYCH13250, 7
﻿5333FUSENH-00, Industrial Fuse 35 Ampere Rectangular -AC/DC Type, NH-00, NH-00, 7
﻿1031PBUTONZB4BA2, ZB4BA- 22 mm Pushbutton Head Spring Return-Black, ZB4BA2, ZB4BA2, 7
﻿2981MCBDPE06C20032, 2PMCB32 ABreaking capacity 6 kA at 220/VAC  , DPE06-C32, DPE06C20032, 7
﻿3061CONSTPCO10A, Connection Strip  10 A , CO10A, CO10A, 7
﻿1572THRCPLWTC-5X4MM-K, Thermocouple0~800Probe 5 X 4 mm/ 6mmWire K Type, Wire ThermoCouple-5X4MM-K, WTC-5X4MM-K, 7
﻿1102FSBASE2CSM204693R1801, Fuse Holder 1P 32AFuse size 10 x 38 mm 1000 V, E91/32PVS, 2CSM204693R1801, 7
﻿1032MCB25847, MCB C60HB - 1P 32Amp - Breaking Capacity 15kA - AC, C60H1PB32, 25847, 7
﻿1661PFCONRKR-7GTS, RKR-7GTS Reactive Power Control Relay, RKR7GTS, RKR-7GTS, 7
﻿2801TIMERPM4HS-H-24V, Timing Relay Adjustable On-delay1s~500h 24VAC/DC, ATC22103, PM4HS-H-24V, 7
﻿2753MCSD-Q11-24VDC, 24 VDC Magnetic Contactor A 9 4 KW 3P 1NO, SD-Q11, SD-Q11-24VDC, 7
﻿1031ACB48057, Air Circuit Breaker -  H1 3P  65kA  - 2000 Ampere, NW20H13, 48057, 7
﻿3321DSPLAYD96SD-400/5A, Analogue Ampere Meter  96 x 96 mm  AC 400/5A, D96SD-400/5A, D96SD-400/5A, 7
﻿1791DOLSTRGMW-18MB/3-15A, DOL Starter 12 ~ 18A 7.5kW 10HP 380~400V, GMW-18MB-DOL, GMW-18MB/3-15A, 7
﻿1312MCDMC10-5110VAC, Magnetic Contactor3P 13 A 110 VAC AC-3, DMC10-5, DMC10-5110VAC, 7
﻿1033LMTSWHXCM-A111, LIMIT SWITCH 240VAC 10AMP XCM +OPTIONS , XCM-A111, XCM-A111, 7
﻿1031AMCGCTLADN02, Aux. Contact for Magnetic Contactor - 2 NC, LADN02, LADN02, 7
﻿1071SMPSML30101, Switch Power Supply 5 - 5.5 VDC 5A-Spring Terminal, ML30.101, ML30101, 7
﻿1001CIPS085181, Ind PNP NO ɸ8mm Sn 2mm Connector M12 4P 10-30VDC, NBB2-8GM40-E2-V1, 085181, 7
﻿2891DSPLAYST96,  Hz Meter 45 ~ 55 - 415V AC, ST96-HZ, ST96, 7
﻿1711WDUCTPLN-40x60, Wiring plane Duct Size 40 x 60 mm Gray, PLN-40x60, PLN-40x60, 7
﻿1071SMPSSL2100, Switch Power Supply 24-VDC 2.5 A-Screw Terminal, SL2.100, SL2100, 7
﻿1001CIPS106361, NAMUR NC ɸ 8mm Sn 1.5mm Cable PVC 2M 2P 8.2V, NJ15-8GM-N, 106361, 7
﻿1583MCSC-05-G-100VDC, 100VDC Contactor 3P 22Amp(AC-3) 11 kW - 1NO+1NC, SC-05-G-100VDC, SC-05-G-100VDC, 7
﻿3061OFITEMHIGHLIGHTER, Highletter, HIGHLIGHTER, HIGHLIGHTER, 7
﻿4641CTP2/L30/5, P2/L30 Current Transformer30/5 Ampere , P2/L30/5, P2/L30/5, 7
﻿1032LMTSWHZCKJ1, Limit switch body ZCKJ fixed 1NC+1NO - snap acti, XCKJ1, ZCKJ1, 7
